MONTH,DAY,Tariff_base,Tariff_self_cons,Tariff_EC,Tariff_EC_BESS,Tariff_surp
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,MONDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,MONDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,MONDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,MONDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,MONDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,MONDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,FRIDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,FRIDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,SATURDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,SATURDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,SUNDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,MONDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,MONDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,MONDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,MONDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,MONDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,MONDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,MONDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,TUESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,TUESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1044,0.1044,0.1044,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JUNE,WEDNESDAY,0.1583,0.1917,0.1917,0.1917,0.0784
JULY,THURSDAY,0.1583,0.1917,0.1917,0.1917,0.0867
JULY,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.0867
JULY,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.0867
JULY,THURSDAY,0.1583,0.1044,0.1044,0.1044,0.0867
